task_id,deadline_days,effort,impact,workload,priority_score,priority_label
13583,9,9,9,8,6.033333333,High
13585,9,2,9,8,7.433333333,High
13588,3,10,7,2,11.5,High
13589,6,3,5,5,6.9,High
13598,2,6,8,5,17.8,High
13599,5,3,4,8,7.4,High
13602,2,4,3,8,15.7,High
13604,3,2,1,4,10.1,High
13606,3,6,8,8,12.8,High
13613,6,17,8,9,5.6,High
13630,3,4,2,3,10.2,High
13634,9,10,8,2,5.333333333,High
13635,2,17,1,5,12.1,High
13637,1,8,3,4,29.9,
13641,1,1,5,3,32.3,
13644,16,2,8,4,5.475,High
13645,1,17,3,2,28.1,
13650,3,17,3,3,8.1,High
13654,19,5,9,1,5.078947368,High
13660,8,4,6,5,5.95,High
13662,2,3,8,3,18.4,High
13674,2,17,9,8,16.1,High
13675,14,7,9,8,5.242857143,High
13682,5,6,6,5,7.8,High
13687,9,4,7,3,6.033333333,High
13688,2,8,4,8,15.4,High
13692,5,11,8,9,7.8,High
13699,1,13,5,8,29.9,
13700,2,4,7,1,17.7,High
13705,2,15,9,7,16.5,High
13707,9,10,8,9,5.333333333,High
13710,2,1,6,9,17.8,High
13712,2,4,9,5,18.7,High
13713,4,3,8,2,10.9,High
13719,2,13,6,7,15.4,High
13721,28,1,9,5,5.371428571,High
13722,3,14,1,1,7.7,High
13727,3,19,4,9,8.2,High
13728,5,9,2,4,5.2,High
13731,8,4,5,9,5.45,High
13733,10,7,7,6,5.1,High
13739,6,10,8,1,7,High
13743,7,2,3,4,5.385714286,High
13745,12,3,8,3,5.9,High
13752,5,10,9,5,8.5,High
13761,5,6,9,1,9.3,High
13765,14,6,9,3,5.442857143,High
13767,20,1,8,8,5.3,High
13769,6,14,6,8,5.2,High
13771,4,5,9,2,11,High
13772,5,6,7,3,8.3,High
13775,2,1,6,7,17.8,High
13786,2,9,2,8,14.2,High
13790,2,18,9,7,15.9,High
13795,6,6,5,3,6.3,High
13798,19,2,8,5,5.178947368,High
13800,3,4,7,4,12.7,High
13805,1,4,9,7,33.7,
13806,2,12,3,3,14.1,High
13811,2,1,6,4,17.8,High
13813,9,7,7,9,5.433333333,High
13814,9,3,9,3,7.233333333,High
13824,3,18,5,9,8.9,High
13828,1,7,5,3,31.1,
13831,9,8,7,2,5.233333333,High
13833,19,2,9,5,5.678947368,High
13834,2,6,6,2,16.8,High
13839,8,6,9,7,7.05,High
13850,20,1,9,6,5.8,High
13853,5,7,6,9,7.6,High
13854,1,3,2,8,30.4,
13856,4,17,8,4,8.1,High
13857,14,1,8,2,5.942857143,High
13861,5,1,1,3,6.3,High
13863,3,5,9,3,13.5,High
13870,6,3,2,7,5.4,High
13875,9,2,6,6,5.933333333,High
13878,4,8,5,7,8.4,High
13883,8,8,8,7,6.15,High
13894,6,5,8,8,8,High
13896,1,13,1,4,27.9,
13899,1,19,8,5,30.2,
13900,13,2,8,6,5.907692308,High
13904,28,1,9,3,5.371428571,High
13906,4,11,8,7,9.3,High
13907,3,14,4,1,9.2,High
13917,5,11,3,6,5.3,High
13923,5,11,3,1,5.3,High
13929,3,15,6,7,10,High
13930,5,16,8,1,6.8,High
13940,5,7,9,2,9.1,High
13941,7,2,5,6,6.385714286,High
13943,2,12,2,2,13.6,High
13949,4,7,6,7,9.1,High
13952,8,4,8,3,6.95,High
13954,3,5,2,1,10,High
13957,4,19,4,2,5.7,High
13960,24,1,9,2,5.55,High
13962,8,6,8,9,6.55,High
13965,20,3,9,9,5.4,High
13969,12,2,9,3,6.6,High
13970,4,13,4,8,6.9,High
13972,4,4,9,2,11.2,High
13978,13,2,7,3,5.407692308,High
13982,7,8,6,4,5.685714286,High
13983,23,1,9,8,5.604347826,High
13984,13,1,8,3,6.107692308,High
13986,2,1,5,7,17.3,High
13989,8,7,8,8,6.35,High
13991,13,6,9,4,5.607692308,High
13992,6,17,7,5,5.1,High
14001,2,17,6,4,14.6,High
14005,3,13,3,4,8.9,High
14010,3,3,4,3,11.4,High
14011,7,6,9,6,7.585714286,High
14015,15,2,9,9,6.1,High
14017,4,11,7,3,8.8,High
14023,10,4,8,9,6.2,High
14025,3,6,1,9,9.3,High
14032,4,12,4,4,7.1,High
14034,9,5,9,1,6.833333333,High
14037,1,5,2,9,30,
14039,4,5,9,1,11,High
14042,13,1,7,9,5.607692308,High
14044,4,3,3,4,8.4,High
14049,7,12,8,5,5.885714286,High
14051,6,3,5,5,6.9,High
14053,8,2,6,8,6.35,High
14055,5,3,8,2,9.4,High
14058,19,5,9,6,5.078947368,High
14070,3,17,5,2,9.1,High
14073,2,14,5,3,14.7,High
14074,7,15,9,8,5.785714286,High
14077,2,2,1,1,15.1,High
14081,2,15,9,5,16.5,High
14085,6,9,6,7,6.2,High
14094,3,5,5,1,11.5,High
14099,8,11,8,4,5.55,High
14106,7,3,6,5,6.685714286,High
14111,5,2,1,4,6.1,High
14112,4,15,2,7,5.5,High
14113,6,2,4,2,6.6,High
14115,1,17,4,7,28.6,
14116,6,13,9,7,6.9,High
14123,3,6,6,1,11.8,High
14124,4,14,3,1,6.2,High
14127,1,10,6,4,31,
14135,8,4,9,1,7.45,High
14138,6,7,7,5,7.1,High
14139,3,6,8,6,12.8,High
14142,3,10,8,7,12,High
14147,6,3,5,2,6.9,High
14148,4,7,9,9,10.6,High
14149,7,3,6,5,6.685714286,High
14153,21,1,9,7,5.728571429,High
14159,6,8,9,3,7.9,High
14163,13,5,9,2,5.807692308,High
14167,18,3,8,8,5.066666667,High
14168,4,16,5,5,6.8,High
14174,2,14,3,4,13.7,High
14175,4,1,7,9,10.8,High
14177,2,13,8,2,16.4,High
14181,8,3,4,4,5.15,High
14184,1,13,5,2,29.9,
14185,3,10,2,5,9,High
14188,3,5,6,4,12,High
14189,10,2,7,1,6.1,High
14192,3,10,9,8,12.5,High
14196,10,2,9,7,7.1,High
14198,2,19,4,5,13.2,High
14200,5,7,7,3,8.1,High
14206,4,5,8,7,10.5,High
14210,5,7,5,2,7.1,High
14211,4,11,7,2,8.8,High
14213,2,3,9,1,18.9,High
14214,1,3,2,8,30.4,
14215,7,5,9,1,7.785714286,High
14223,6,14,7,4,5.7,High
14224,8,8,6,3,5.15,High
14225,1,19,2,1,27.2,
14227,3,6,8,8,12.8,High
14233,14,1,7,1,5.442857143,High
14235,8,12,8,5,5.35,High
14238,9,7,7,7,5.433333333,High
14240,3,5,2,7,10,High
14244,2,8,4,6,15.4,High
14246,2,7,8,4,17.6,High
14250,13,4,9,4,6.007692308,High
14257,2,14,4,9,14.2,High
14258,2,1,9,5,19.3,High
14260,1,11,6,3,30.8,
14264,1,14,3,8,28.7,
14266,1,16,3,3,28.3,
14267,4,7,1,7,6.6,High
14268,1,17,6,9,29.6,
14272,8,11,8,4,5.55,High
14273,15,2,8,6,5.6,High
14274,4,4,6,4,9.7,High
14277,18,4,9,1,5.366666667,High
14286,1,14,7,4,30.7,
14289,2,14,2,7,13.2,High
14294,1,12,2,5,28.6,
14298,7,3,3,2,5.185714286,High
14306,8,12,9,6,5.85,High
14309,8,4,9,7,7.45,High
14313,6,6,4,4,5.8,High
14314,16,1,8,3,5.675,High
14317,3,10,7,8,11.5,High
14322,3,18,8,7,10.4,High
14326,1,17,3,6,28.1,
14328,8,5,7,9,6.25,High
14331,1,5,3,4,30.5,
14332,1,11,7,9,31.3,
14341,1,7,7,7,32.1,
14342,3,12,4,7,9.6,High
14348,3,3,1,4,9.9,High
14350,3,7,8,2,12.6,High
14355,12,4,9,9,6.2,High
14356,12,1,6,3,5.3,High
14369,2,6,8,3,17.8,High
14371,5,14,7,8,6.7,High
14373,5,13,6,8,6.4,High
14374,13,6,8,3,5.107692308,High
14376,6,19,9,1,5.7,High
14377,4,15,3,9,6,High
14379,4,18,7,1,7.4,High
14380,17,5,9,9,5.264705882,High
14387,5,16,5,7,5.3,High
14389,3,6,4,3,10.8,High
14391,4,8,2,6,6.9,High
14396,1,7,7,8,32.1,
14397,20,2,8,8,5.1,High
14404,6,1,5,2,7.3,High
14406,3,8,2,2,9.4,High
14410,2,19,5,2,13.7,High
14418,5,2,2,5,6.6,High
14421,2,6,9,3,18.3,High
14428,2,18,5,1,13.9,High
14444,3,5,9,4,13.5,High
14447,3,15,8,3,11,High
14457,14,8,9,9,5.042857143,High
14458,2,5,9,3,18.5,High
14464,4,6,4,6,8.3,High
14472,7,7,9,5,7.385714286,High
14477,8,10,8,2,5.75,High
14479,21,1,9,2,5.728571429,High
14480,1,6,9,3,33.3,
14481,5,5,9,9,9.5,High
14484,19,2,9,7,5.678947368,High
14488,9,7,9,3,6.433333333,High
14490,5,4,1,2,5.7,High
14497,11,4,8,3,5.927272727,High
14499,4,9,5,2,8.2,High
14505,3,16,3,7,8.3,High
14506,2,19,8,6,15.2,High
14508,3,1,7,1,13.3,High
14510,3,8,6,5,11.4,High
14511,4,8,3,1,7.4,High
14515,5,2,7,8,9.1,High
14516,1,17,5,2,29.1,
14521,1,9,3,2,29.7,
14524,8,6,9,3,7.05,High
14525,19,1,9,6,5.878947368,High
14527,8,15,9,3,5.25,High
14528,6,7,5,7,6.1,High
14532,2,19,4,2,13.2,High
14534,7,7,9,6,7.385714286,High
14538,1,15,3,6,28.5,
14539,1,1,5,5,32.3,
14540,3,19,4,2,8.2,High
14541,5,10,9,5,8.5,High
14542,12,3,7,5,5.4,High
14573,2,4,4,1,16.2,High
14577,8,5,6,3,5.75,High
14580,6,7,9,9,8.1,High
14589,2,9,3,6,14.7,High
14591,2,5,8,3,18,High
14592,5,2,9,9,10.1,High
14595,2,9,1,7,13.7,High
14596,14,3,7,8,5.042857143,High
14597,2,7,3,9,15.1,High
14599,1,4,1,7,29.7,
14602,4,12,7,3,8.6,High
14606,1,10,5,7,30.5,
14607,6,16,9,1,6.3,High
14614,2,16,5,4,14.3,High
14629,2,13,4,3,14.4,High
14631,4,15,4,8,6.5,High
14632,6,10,9,3,7.5,High
14635,4,4,7,5,10.2,High
14636,10,5,8,3,6,High
14641,1,13,1,8,27.9,
14648,8,4,7,4,6.45,High
14654,9,1,5,4,5.633333333,High
14659,15,1,9,7,6.3,High
14660,1,3,7,7,32.9,
14662,4,17,5,7,6.6,High
14665,3,14,7,7,10.7,High
14666,3,5,4,7,11,High
14668,3,12,9,8,12.1,High
14671,6,14,6,6,5.2,High
14677,3,17,4,4,8.6,High
14678,7,9,6,5,5.485714286,High
14682,6,6,8,5,7.8,High
14683,8,9,8,2,5.95,High
14686,7,1,9,6,8.585714286,High
14690,5,6,7,6,8.3,High
14691,3,1,6,7,12.8,High
14693,2,1,5,6,17.3,High
14699,9,9,9,3,6.033333333,High
14701,8,1,9,1,8.05,High
14702,2,16,4,2,13.8,High
14703,4,1,1,4,7.8,High
14713,12,6,9,9,5.8,High
14717,5,8,2,3,5.4,High
14719,12,8,9,4,5.4,High
14720,3,12,5,9,10.1,High
14722,6,1,1,4,5.3,High
14730,3,17,8,3,10.6,High
14735,7,4,9,7,7.985714286,High
14738,3,12,8,4,11.6,High
14740,26,1,9,9,5.453846154,High
14746,18,2,8,1,5.266666667,High
14748,17,6,9,3,5.064705882,High
14756,2,18,2,9,12.4,High
14769,1,14,9,2,31.7,
14770,3,16,2,7,7.8,High
14780,3,10,2,2,9,High
14789,3,19,6,8,9.2,High
14791,1,19,1,7,26.7,
14792,9,8,7,1,5.233333333,High
14793,1,9,3,3,29.7,
14797,7,12,8,4,5.885714286,High
14798,2,11,9,9,17.3,High
14799,9,5,9,9,6.833333333,High
14802,1,17,7,7,30.1,
14803,3,4,1,3,9.7,High
14807,1,8,8,6,32.4,
14810,2,14,8,5,16.2,High
14812,1,8,5,8,30.9,
14831,5,4,5,7,7.7,High
14832,1,13,8,9,31.4,
14834,2,2,3,4,16.1,High
14836,10,8,9,7,5.9,High
14838,6,5,7,5,7.5,High
14840,2,15,8,6,16,High
14847,2,17,6,6,14.6,High
14849,3,7,4,3,10.6,High
14854,2,8,1,6,13.9,High
14857,3,7,2,9,9.6,High
14858,15,1,8,7,5.8,High
14860,1,12,8,5,31.6,
14865,2,16,5,2,14.3,High
14869,3,15,6,1,10,High
14870,5,9,9,9,8.7,High
14873,1,3,1,4,29.9,
14877,8,8,9,3,6.65,High
14883,9,4,7,3,6.033333333,High
14884,5,19,9,5,6.7,High
14900,4,2,7,7,10.6,High
14920,8,6,7,5,6.05,High
14925,11,4,9,7,6.427272727,High
14929,3,8,7,4,11.9,High
14930,2,2,5,1,17.1,High
14936,3,5,2,9,10,High
14954,15,2,8,4,5.6,High
14957,6,2,3,1,6.1,High
14958,9,5,9,9,6.833333333,High
14960,2,14,4,1,14.2,High
14963,2,16,7,7,15.3,High
14980,4,12,3,9,6.6,High
14981,3,15,7,4,10.5,High
14982,7,1,4,3,6.085714286,High
14988,2,1,8,1,18.8,High
14992,15,4,9,9,5.7,High
14994,4,8,9,5,10.4,High
14997,2,16,7,9,15.3,High
14998,4,19,5,1,6.2,High
15000,4,4,5,7,9.2,High
15006,14,2,9,2,6.242857143,High
15008,11,6,9,6,6.027272727,High
15014,5,10,4,8,6,High
15026,7,8,9,9,7.185714286,High
15028,10,8,8,9,5.4,High
15032,1,1,5,1,32.3,
15034,9,12,9,7,5.433333333,High
15037,15,4,9,9,5.7,High
15038,4,9,9,7,10.2,High
15039,13,1,7,8,5.607692308,High
15045,2,19,4,4,13.2,High
15047,6,3,8,4,8.4,High
15048,5,7,9,4,9.1,High
15051,18,1,9,9,5.966666667,High
15056,1,6,9,7,33.3,
15058,8,2,5,2,5.85,High
15066,5,8,4,6,6.4,High
15081,10,9,8,3,5.2,High
15082,7,6,6,9,6.085714286,High
15086,15,5,9,5,5.5,High
15098,8,4,6,7,5.95,High
15102,4,17,3,4,5.6,High
15105,7,2,8,3,7.885714286,High
15114,8,12,9,3,5.85,High
15119,8,2,4,7,5.35,High
15123,3,18,4,2,8.4,High
15137,4,11,5,4,7.8,High
15138,1,15,7,8,30.5,
15139,5,5,5,7,7.5,High
15143,4,11,6,9,8.3,High
15145,11,4,8,3,5.927272727,High
15147,18,1,9,5,5.966666667,High
15148,6,16,8,6,5.8,High
15149,1,18,5,4,28.9,
15159,7,6,4,9,5.085714286,High
15166,19,2,9,1,5.678947368,High
15184,3,6,7,4,12.3,High
15186,6,5,5,9,6.5,High
15193,6,2,8,5,8.6,High
15194,2,14,1,9,12.7,High
15195,2,10,8,6,17,High
15204,1,16,1,5,27.3,
15206,2,5,9,4,18.5,High
15218,22,2,9,5,5.463636364,High
15221,6,12,9,3,7.1,High
15225,8,2,4,8,5.35,High
15228,5,3,9,5,9.9,High
15231,1,17,4,7,28.6,
15236,6,4,3,7,5.7,High
15237,5,9,2,3,5.2,High
15242,4,2,5,8,9.6,High
15246,11,3,9,1,6.627272727,High
15255,8,8,9,7,6.65,High
15256,2,13,6,5,15.4,High
15263,3,14,1,6,7.7,High
15269,2,16,2,6,12.8,High
15274,9,2,6,7,5.933333333,High
15285,5,3,4,6,7.4,High
15288,3,1,1,1,10.3,High
15291,6,16,7,5,5.3,High
15293,5,4,9,5,9.7,High
15294,19,1,8,3,5.378947368,High
15296,21,2,8,5,5.028571429,High
15300,2,9,5,4,15.7,High
15301,23,1,8,8,5.104347826,High
15303,5,10,7,5,7.5,High
15308,4,5,2,4,7.5,High
15314,1,7,6,5,31.6,
15315,1,12,9,9,32.1,
15316,8,4,8,9,6.95,High
15325,11,1,9,3,7.027272727,High
15334,28,1,9,7,5.371428571,High
15335,8,10,8,5,5.75,High
15337,6,2,3,6,6.1,High
15340,2,6,2,4,14.8,High
15341,1,18,5,8,28.9,
15346,4,10,8,9,9.5,High
15349,3,9,9,5,12.7,High
15351,9,3,8,7,6.733333333,High
15354,4,7,9,6,10.6,High
15359,17,1,7,8,5.064705882,High
15364,8,10,7,4,5.25,High
15366,1,14,1,1,27.7,
15368,6,10,6,6,6,High
15373,10,1,5,6,5.3,High
15387,2,7,9,6,18.1,High
15388,4,12,3,5,6.6,High
15392,2,18,9,7,15.9,High
15398,1,4,8,1,33.2,
15404,10,3,9,1,6.9,High
15408,2,5,8,1,18,High
15420,10,6,7,2,5.3,High
15423,12,3,7,7,5.4,High
15424,18,2,9,4,5.766666667,High
15428,1,4,1,9,29.7,
15429,5,3,2,4,6.4,High
15430,5,1,7,3,9.3,High
15437,4,14,9,3,9.2,High
15440,10,1,9,8,7.3,High
15442,2,3,4,4,16.4,High
15450,2,2,9,7,19.1,High
15459,12,2,7,2,5.6,High
15466,2,13,3,1,13.9,High
15474,2,5,7,3,17.5,High
15476,1,7,7,4,32.1,
15477,5,5,4,4,7,High
15480,6,7,9,9,8.1,High
15483,2,8,3,6,14.9,High
15491,1,13,4,8,29.4,
15492,1,17,8,1,30.6,
15506,11,5,8,5,5.727272727,High
15517,4,4,7,2,10.2,High
15518,4,6,4,1,8.3,High
15520,3,11,2,9,8.8,High
15531,13,4,7,3,5.007692308,High
15532,13,8,9,5,5.207692308,High
15534,8,5,9,8,7.25,High
15544,5,14,8,8,7.2,High
15548,2,11,9,5,17.3,High
15550,4,12,3,5,6.6,High
15552,3,10,5,2,10.5,High
15560,6,2,7,1,8.1,High
15563,5,9,6,2,7.2,High
15575,8,2,4,2,5.35,High
15579,4,17,2,9,5.1,High
15583,3,11,3,4,9.3,High
15585,2,14,7,9,15.7,High
15587,11,7,8,6,5.327272727,High
15588,7,3,7,5,7.185714286,High
15596,3,4,8,4,13.2,High
15599,16,5,9,4,5.375,High
15600,3,9,5,3,10.7,High
15603,1,5,6,9,32,
15605,3,14,5,3,9.7,High
15616,1,4,1,5,29.7,
15617,9,1,6,6,6.133333333,High
15624,19,3,9,4,5.478947368,High
15629,14,1,8,8,5.942857143,High
15631,7,9,8,3,6.485714286,High
15638,2,10,9,3,17.5,High
15646,6,5,3,3,5.5,High
15652,4,16,9,5,8.8,High
15653,6,1,6,7,7.8,High
15654,9,6,9,1,6.633333333,High
15664,1,6,5,4,31.3,
15665,3,17,6,6,9.6,High
15668,2,17,6,7,14.6,High
15669,1,9,1,3,28.7,
15675,2,5,9,1,18.5,High
15679,2,7,9,4,18.1,High
15683,4,7,5,3,8.6,High
15689,6,4,4,1,6.2,High
15701,12,1,6,4,5.3,High
15702,6,5,4,6,6,High
15704,4,15,9,4,9,High
15712,3,12,3,3,9.1,High
15713,4,11,7,6,8.8,High
15715,1,6,2,1,29.8,
15716,3,10,6,5,11,High
15720,1,12,1,2,28.1,
15721,7,5,6,7,6.285714286,High
15728,1,8,1,3,28.9,
15731,5,10,8,8,8,High
15732,4,17,6,2,7.1,High
15734,4,18,3,8,5.4,High
15737,2,17,1,8,12.1,High
15738,1,18,2,1,27.4,
15746,4,2,8,5,11.1,High
15747,4,16,5,1,6.8,High
15750,2,1,6,4,17.8,High
15751,2,8,6,5,16.4,High
15752,2,6,8,1,17.8,High
15753,3,12,6,2,10.6,High
15757,5,9,3,9,5.7,High
15763,1,10,5,2,30.5,
15764,3,18,1,2,6.9,High
15765,8,10,8,1,5.75,High
15772,4,7,7,6,9.6,High
15773,2,2,3,7,16.1,High
15774,1,14,5,4,29.7,
15776,4,16,4,4,6.3,High
15779,9,2,6,5,5.933333333,High
15783,2,9,3,6,14.7,High
15784,7,6,7,5,6.585714286,High
15789,6,6,8,7,7.8,High
15796,4,18,6,9,6.9,High
15799,5,19,6,8,5.2,High
15801,2,3,6,2,17.4,High
15802,13,6,8,9,5.107692308,High
15803,6,8,6,6,6.4,High
15808,5,13,5,4,5.9,High
15809,5,14,4,5,5.2,High
15812,5,2,1,4,6.1,High
15814,4,6,5,7,8.8,High
15822,8,4,8,9,6.95,High
15832,9,1,7,2,6.633333333,High
15836,2,2,2,5,15.6,High
15843,7,4,5,5,5.985714286,High
15862,1,17,5,3,29.1,
15867,2,1,3,1,16.3,High
15870,8,7,6,8,5.35,High
15875,7,2,8,7,7.885714286,High
15876,4,7,9,1,10.6,High
15890,12,6,8,1,5.3,High
15891,2,7,2,7,14.6,High
15894,2,14,8,6,16.2,High
15897,2,13,4,8,14.4,High
15900,3,19,3,1,7.7,High
15906,1,6,7,1,32.3,
15910,2,11,3,8,14.3,High
15924,8,14,9,6,5.45,High
15934,1,17,3,9,28.1,
15935,2,3,6,5,17.4,High
15937,8,6,8,4,6.55,High
15939,4,4,9,8,11.2,High
15941,9,5,8,8,6.333333333,High
15942,2,5,9,7,18.5,High
15946,5,9,7,9,7.7,High
15963,7,4,5,4,5.985714286,High
15964,2,7,1,4,14.1,High
15968,3,19,7,2,9.7,High
15980,3,7,1,9,9.1,High
15989,1,18,3,7,27.9,
15994,3,8,4,2,10.4,High
15998,4,13,3,4,6.4,High
16001,2,17,3,2,13.1,High
16003,2,5,9,8,18.5,High
16006,3,14,4,3,9.2,High
16009,3,1,6,9,12.8,High
16012,5,3,3,6,6.9,High
16016,7,12,9,6,6.385714286,High
16017,1,9,5,9,30.7,
16022,10,4,6,2,5.2,High
16025,2,3,7,2,17.9,High
16026,4,5,5,2,9,High
16028,1,5,5,5,31.5,
16029,1,2,6,3,32.6,
16030,2,12,9,5,17.1,High
16032,1,8,3,9,29.9,
16035,16,5,9,9,5.375,High
16036,17,4,9,1,5.464705882,High
16037,6,15,8,8,6,High
16038,12,2,9,5,6.6,High
16039,1,13,7,1,30.9,
16041,4,19,3,6,5.2,High
16042,2,7,2,4,14.6,High
16044,8,3,6,9,6.15,High
16046,8,16,9,9,5.05,High
16051,3,6,5,1,11.3,High
16056,3,16,9,2,11.3,High
16057,5,4,6,8,8.2,High
16063,11,3,8,7,6.127272727,High
16064,8,3,9,9,7.65,High
16065,11,5,9,9,6.227272727,High
16069,9,4,5,5,5.033333333,High
16073,1,6,3,7,30.3,
16074,3,11,4,3,9.8,High
16076,9,1,9,3,7.633333333,High
16080,3,17,5,6,9.1,High
16082,13,4,7,7,5.007692308,High
16086,2,15,8,7,16,High
16090,1,4,4,6,31.2,
16091,3,9,8,6,12.2,High
16092,3,19,5,7,8.7,High
16094,9,6,8,6,6.133333333,High
16099,4,11,8,4,9.3,High
16105,5,8,5,8,6.9,High
16107,3,2,5,4,12.1,High
16112,8,3,6,4,6.15,High
16116,5,7,5,6,7.1,High
16118,12,3,7,6,5.4,High
16123,1,12,9,3,32.1,
16126,2,18,7,3,14.9,High
16127,6,1,8,6,8.8,High
16129,6,7,8,5,7.6,High
16130,2,9,1,8,13.7,High
16135,3,11,1,2,8.3,High
16137,11,10,9,8,5.227272727,High
16139,6,1,7,6,8.3,High
16140,7,5,9,1,7.785714286,High
16141,5,15,7,4,6.5,High
16143,1,14,9,6,31.7,
16144,22,3,9,5,5.263636364,High
16151,8,16,9,2,5.05,High
16155,13,6,9,9,5.607692308,High
16157,16,4,9,4,5.575,High
16167,5,6,7,6,8.3,High
16168,4,11,1,1,5.8,High
16175,1,1,7,3,33.3,
16176,5,10,9,6,8.5,High
16177,1,7,9,4,33.1,
16181,5,11,3,3,5.3,High
16187,15,1,7,6,5.3,High
16188,15,4,9,2,5.7,High
16205,2,2,8,5,18.6,High
16212,4,18,4,7,5.9,High
16214,3,17,4,8,8.6,High
16221,3,7,9,7,13.1,High
16222,3,15,8,3,11,High
16223,7,1,6,4,7.085714286,High
16224,6,1,1,8,5.3,High
16225,4,4,6,4,9.7,High
16226,2,11,2,2,13.8,High
16228,2,17,3,6,13.1,High
16238,4,11,2,6,6.3,High
16240,4,9,5,9,8.2,High
16251,14,7,9,4,5.242857143,High
16252,1,9,2,5,29.2,
16256,1,12,1,1,28.1,
16257,15,1,7,9,5.3,High
16269,2,12,2,1,13.6,High
16271,2,2,8,5,18.6,High
16280,5,15,8,5,7,High
16285,1,10,9,3,32.5,
16286,6,9,8,5,7.2,High
16289,3,1,9,5,14.3,High
16297,7,17,9,2,5.385714286,High
16299,14,5,9,2,5.642857143,High
16300,7,13,7,5,5.185714286,High
16301,2,15,4,9,14,High
16303,4,4,7,3,10.2,High
16304,7,1,3,5,5.585714286,High
16306,6,14,7,8,5.7,High
16312,5,9,9,5,8.7,High
16315,2,19,9,3,15.7,High
16317,16,4,9,5,5.575,High
16320,10,10,9,5,5.5,High
16321,1,4,8,3,33.2,
16330,2,12,6,7,15.6,High
16335,3,12,9,1,12.1,High
16337,5,5,4,5,7,High
16341,3,18,7,4,9.9,High
16345,12,2,8,7,6.1,High
16352,4,16,5,7,6.8,High
16355,19,1,8,7,5.378947368,High
16358,1,16,3,8,28.3,
16360,5,5,2,8,6,High
16362,6,7,3,2,5.1,High
16364,1,14,4,2,29.2,
16370,4,12,8,6,9.1,High
16373,7,13,8,8,5.685714286,High
16374,1,12,3,5,29.1,
16385,5,1,1,1,6.3,High
16390,2,5,7,6,17.5,High
16391,1,10,3,6,29.5,
16395,3,7,7,4,12.1,High
16396,1,15,5,7,29.5,
16403,6,6,4,4,5.8,High
16405,4,16,7,7,7.8,High
16406,7,1,7,1,7.585714286,High
16407,10,4,8,9,6.2,High
16409,5,11,5,4,6.3,High
16413,3,4,2,9,10.2,High
16415,5,16,5,1,5.3,High
16418,25,1,9,6,5.5,High
16419,3,2,8,9,13.6,High
16423,7,3,3,3,5.185714286,High
16426,1,9,8,9,32.2,
16428,8,13,9,7,5.65,High
16429,1,8,6,8,31.4,
16432,1,4,6,6,32.2,
16433,5,4,4,5,7.2,High
16440,4,2,4,5,9.1,High
16443,6,1,8,7,8.8,High
16450,3,1,2,6,10.8,High
16457,2,11,5,3,15.3,High
16458,3,18,6,9,9.4,High
16460,2,5,9,9,18.5,High
16462,1,11,9,9,32.3,
16465,2,19,1,1,11.7,High
16466,4,8,3,4,7.4,High
16467,5,16,9,4,7.3,High
16468,12,5,8,9,5.5,High
16474,16,2,9,3,5.975,High
16475,2,10,6,1,16,High
16476,6,12,9,6,7.1,High
16479,1,16,8,7,30.8,
16480,2,9,6,7,16.2,High
16481,3,11,8,7,11.8,High
16493,4,1,9,9,11.8,High
16500,6,6,5,3,6.3,High
16502,6,2,9,7,9.1,High
16508,5,12,9,7,8.1,High
16510,5,3,7,9,8.9,High
16513,3,12,1,6,8.1,High
16517,9,4,6,4,5.533333333,High
16519,1,16,9,8,31.3,
16522,4,10,1,1,6,High
16524,4,7,6,6,9.1,High
16527,1,8,8,9,32.4,
16534,1,16,9,8,31.3,
16538,3,12,5,8,10.1,High
16542,4,15,5,4,7,High
16543,1,10,9,7,32.5,
16549,5,2,3,8,7.1,High
16559,18,5,9,9,5.166666667,High
16560,8,1,5,9,6.05,High
16563,3,18,7,3,9.9,High
16574,10,9,9,4,5.7,High
16577,12,9,9,4,5.2,High
16583,4,10,3,1,7,High
16584,4,1,4,7,9.3,High
16585,5,1,4,7,7.8,High
16589,4,10,3,4,7,High
16592,5,7,5,6,7.1,High
16594,2,10,4,8,15,High
16597,8,2,7,1,6.85,High
16604,2,18,8,6,15.4,High
16606,2,3,4,6,16.4,High
16608,1,1,1,1,30.3,
16613,6,6,3,2,5.3,High
16615,7,15,9,9,5.785714286,High
16616,9,3,5,2,5.233333333,High
16618,2,6,7,4,17.3,High
16619,14,2,9,3,6.242857143,High
16621,3,3,8,2,13.4,High
16628,3,8,3,5,9.9,High
16629,8,7,6,2,5.35,High
16636,3,1,7,5,13.3,High
16641,12,8,9,6,5.4,High
16647,5,11,7,8,7.3,High
16651,10,9,9,7,5.7,High
16652,10,4,9,5,6.7,High
16654,8,6,9,7,7.05,High
16655,4,11,3,5,6.8,High
16657,2,11,2,1,13.8,High
16658,5,19,9,6,6.7,High
16663,2,15,1,7,12.5,High
16669,6,1,3,6,6.3,High
16672,3,19,9,9,10.7,High
16673,24,1,8,5,5.05,High
16682,10,6,7,9,5.3,High
16688,3,7,5,7,11.1,High
16689,3,1,7,8,13.3,High
16690,3,15,7,4,10.5,High
16692,6,2,7,5,8.1,High
16698,8,3,4,9,5.15,High
16699,3,13,6,6,10.4,High
